Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
55.3878,36.1914,68.6956,3.1962
19.6271,41.7975,56.4875,2.6351
62.2847,5.016,67.7747,1.44
37.9233,40.9569,62.7996,3.0236
-6.0506,47.0952,52.5468,1.9712
41.9375,37.8575,64.7787,2.957
46.8391,26.9545,63.7358,2.543
73.5423,7.1053,69.4966,1.6949
83.0958,3.0305,69.3145,1.4337
3.1333,44.6115,53.4376,2.3129
35.4567,32.1359,60.7024,2.5172
3.5674,37.8653,51.9723,2.123
56.256,27.9701,68.8548,2.686
7.7001,8.9388,54.3617,1.0851
17.855,34.8899,55.5935,2.3005
16.9975,16.7624,54.2603,1.5908
13.0289,9.6507,52.886,1.1183
36.4453,21.2434,60.7914,2.1432
81.6863,18.2523,72.9419,2.6782
-8.2063,26.2797,51.5114,1.5547
80.3076,19.3892,70.7257,2.584
78.5654,15.9848,71.131,2.3811
71.6359,28.4153,71.6464,3.1624
34.6781,2.8694,59.7304,1.1137
59.512,21.9369,69.7697,2.5081
1.8989,29.708,52.5826,1.7781
54.0319,8.0469,65.5027,1.5524
26.9935,27.4638,59.2523,2.1335
7.9893,23.0527,52.5342,1.7106
19.4793,31.5093,54.4336,2.1803
32.529,30.6642,60.8585,2.443
-1.5733,45.5628,53.1465,2.1751
38.7842,37.8792,63.1026,2.9398
52.5941,43.467,70.9891,3.493
23.6933,3.6136,55.2412,1.0165
-4.6597,30.9461,51.8618,1.6808
24.3583,9.6206,57.046,1.3286
60.1527,10.7741,69.1944,1.8195
4.2072,0.1963,53.1418,0.5709
29.7099,11.7757,56.8314,1.4847
67.8644,18.1368,70.5151,2.4233
-8.7881,37.2899,53.0308,1.7081
48.5944,49.7526,67.3337,3.5
80.0304,33.1215,73.276,3.5
50.9873,45.8713,69.328,3.4811
18.1619,1.612,55.5031,0.7907
13.335,35.0253,55.0293,2.1653
33.7313,43.1153,61.9855,3.0062
16.1477,38.2676,55.1403,2.3958
22.0464,41.7903,57.3248,2.7176
-4.5101,38.8614,53.6252,1.7897
76.2188,35.1516,72.5224,3.5
-2.3448,3.43,52.0801,0.7156
77.8459,19.3949,71.7456,2.6846
56.0894,4.4046,65.7146,1.3484
6.6097,13.9797,51.9006,1.3188
52.5772,41.8462,69.9602,3.3824
11.9521,18.7268,53.9385,1.5494
-3.8249,12.8484,51.8242,1.0769
10.6815,15.8167,53.2788,1.4726
61.3393,21.0269,68.7024,2.5362
35.8888,20.3667,62.8391,1.9858
69.9368,32.974,69.9272,3.3777
80.3064,49.7526,73.9668,3.5
71.179,10.7448,70.4194,2.0013
67.3846,42.6183,72.0838,3.5
40.5847,47.3761,64.6979,3.3201
14.9502,2.2555,55.0133,0.8021
50.254,22.1042,66.2003,2.2969
-4.439,36.0735,52.5703,1.7992
45.6489,16.9441,66.4316,1.9227
39.3107,39.4343,62.588,2.9905
2.4724,5.6826,52.4122,0.8644
81.1801,40.7254,73.1945,3.5
64.4755,22.6871,69.9641,2.7592
84.5162,36.7062,71.7757,3.5
27.3998,18.0625,58.6776,1.7523
49.7662,7.3862,64.2219,1.4816
35.7314,39.8019,62.839,2.9189
-5.0345,49.1799,53.2818,2.0662
-6.5115,29.9588,52.2221,1.5885
81.7531,6.5965,68.7723,1.8165
66.8359,20.7599,70.8087,2.5025
52.3941,28.3093,68.3008,2.7934
54.7062,25.3186,67.9722,2.646
49.2701,10.4419,65.5798,1.7235
22.2279,19.5417,53.9952,1.7614
0.6437,43.7517,53.343,2.1646
59.5781,18.0189,70.1081,2.3359
-2.3415,7.7701,51.3466,0.9365
21.1771,19.8576,55.0335,1.7922
59.0704,21.305,70.3616,2.3675
14.6823,2.1392,53.993,0.809
64.1724,34.4782,72.7194,3.2954
12.6856,9.4678,53.8759,1.1069
38.063,31.9263,63.3746,2.6466
19.1925,41.9169,57.754,2.6018
-9.0718,0.4118,52.0548,0.486
-4.6244,27.4469,51.4335,1.5729
16.476,1.082,55.5775,0.6998
-9.6943,11.547,50.3168,1.0276
29.7238,43.0816,62.0282,2.7859
74.5634,43.7288,72.3941,3.5
56.1855,25.7491,69.0144,2.6184
70.564,9.7849,68.7821,1.8091
24.861,36.0634,57.9025,2.5707
43.4523,39.5766,65.5338,3.038
16.2361,44.776,56.8084,2.582
12.5666,46.0864,57.0342,2.4758
77.2327,26.3757,70.0871,3.1216
9.9043,38.0266,52.644,2.2576
66.2875,27.7754,69.204,3.0144
83.7093,12.4885,70.7327,2.2592
-9.8107,33.2539,51.2549,1.578
8.9412,47.6638,54.0835,2.5446
58.6674,4.7768,65.4575,1.3688
4.8703,6.5593,50.781,0.9738
6.4542,7.1031,53.9251,0.9601
28.6435,11.5317,59.0442,1.53
84.098,44.3188,72.0316,3.5
40.5389,12.7601,62.1541,1.7178
55.5875,43.4379,70.9847,3.4985
44.2079,19.9753,64.8874,2.1534
-3.7911,46.2074,53.6302,1.9948
36.9155,27.1098,61.1633,2.4481
10.4112,43.5164,54.6437,2.3934
54.9086,43.0887,71.3855,3.5
45.4584,2.8307,63.4514,1.2168
64.5766,5.5178,67.7557,1.4353
64.3777,20.7741,71.2035,2.5632
48.092,4.4839,64.5593,1.3109
60.0276,5.0009,66.7899,1.3996
20.4047,48.6489,55.3513,2.9
-3.0115,31.3252,53.0004,1.7713
32.2345,43.0351,60.6455,2.9009
-4.2865,13.7027,50.7809,1.2116
70.2788,15.0316,68.1729,2.2225
-7.1028,20.5266,51.7811,1.3667
11.0691,14.8059,52.2068,1.4272
53.3066,10.7665,66.0106,1.7121
-0.643,41.9702,52.8181,2.1936
23.0351,4.5621,55.4462,0.9708
54.0483,48.1579,72.298,3.5
1.3872,31.1973,51.3816,1.7989
-6.2274,8.9481,51.3729,1.0047
51.1124,44.3877,67.1745,3.4693
83.3603,32.1999,72.276,3.5
29.862,24.5675,58.761,2.1163
-7.0347,14.1202,52.7829,1.2099
32.4354,17.4548,58.75,1.8872
9.9803,48.2975,54.0604,2.4819
5.5348,21.2716,51.3879,1.5508
-9.9872,41.0338,51.547,1.8809
27.7904,26.1589,59.861,2.0901
7.7193,17.2281,51.7254,1.4635
80.9278,20.5661,69.8239,2.7924
81.5324,36.1078,73.0361,3.5
19.6189,35.5604,56.3649,2.4276
23.7033,33.0959,57.8069,2.3343
50.4368,25.5502,65.2516,2.5722
-0.8187,17.6231,52.4229,1.4076
82.6022,29.965,72.5519,3.3922
23.5804,25.3889,56.9825,2.1557
44.8415,32.7797,63.2397,2.8004
20.655,45.0835,56.4966,2.7781
-3.539,25.2074,52.2073,1.5488
42.2053,4.4939,62.0365,1.1918
3.2988,5.7162,52.7585,0.9344
44.4817,13.4859,62.3075,1.743
1.3759,4.2266,50.3922,0.7508
16.445,45.7626,55.8638,2.5736
-3.6829,25.4502,52.393,1.6186
8.2415,13.5611,53.5231,1.2603
14.3442,12.0917,53.7942,1.3497
26.8757,1.4142,55.8459,0.9227
52.2194,30.4204,67.8092,2.909
37.555,13.8335,61.8466,1.7637
23.4756,27.3619,57.4977,2.1205
66.4104,49.83,74.8315,3.5
8.5098,19.1128,52.5212,1.4534
51.2519,7.3436,64.2996,1.4922
81.8684,45.4066,72.6547,3.5
52.0092,8.5818,66.2368,1.5566
-4.631,8.124,51.1057,0.8553
3.3825,15.3337,50.8416,1.2645
8.1509,2.1673,52.4385,0.7317
54.3029,29.7751,67.8226,2.8555
23.4903,32.2734,56.3626,2.3099
46.3336,17.9916,63.6283,1.9894
17.1966,19.1751,55.3077,1.6043
53.4618,16.3629,67.2756,2.0858
47.6187,41.3589,68.5277,3.1683
65.4324,32.3268,70.5568,3.2243
56.1175,26.6056,68.8856,2.6539
7.9483,19.6222,53.1802,1.6199
9.8439,19.7302,54.7606,1.5257
82.9352,30.4587,72.1659,3.4884
57.657,45.3177,70.6087,3.5
39.1574,15.7273,61.6145,1.814
24.8458,3.4972,54.8784,1.1015
-2.4564,38.1428,53.6569,1.9282
22.8953,3.5514,55.1401,0.9371
71.295,49.3991,73.0659,3.5
6.239,21.4671,52.1692,1.5508
18.7912,34.0999,55.6186,2.3678
68.4907,22.6512,69.0817,2.6266
78.6913,42.4634,73.994,3.5
35.1335,1.054,60.033,0.9649
62.6639,16.7612,69.4776,2.1956
22.2478,35.4239,58.0365,2.4206
26.4697,43.8577,58.6424,2.8511
51.5445,2.7479,65.3455,1.1197
-6.7342,6.522,49.8297,0.8029
-6.8253,11.8322,51.1882,0.9865
32.6625,23.2936,60.6768,2.141
-0.598,47.5162,54.3985,2.2343
-9.1135,12.192,50.4523,1.1126
42.6461,6.137,61.7855,1.2789
25.943,0.2099,57.3378,0.7883
38.5712,3.7086,58.9077,1.1081
-9.6361,27.2737,53.2353,1.4405
12.9576,40.8738,54.687,2.4067
13.2422,17.6384,54.4838,1.5859
56.5768,3.6722,66.5809,1.3707
53.6913,30.5253,68.5884,2.881
64.6895,40.7504,73.7836,3.5
46.1292,7.1846,64.759,1.4078
60.0633,18.1814,67.4325,2.3008
2.0141,34.2703,54.2391,1.9719
9.6722,27.6488,53.0089,1.9359
34.1115,9.414,58.3156,1.4418
17.4728,2.2965,54.9743,0.7872
1.1035,29.9252,51.1057,1.7748
-6.1944,22.4845,50.3352,1.3567
35.5882,8.3521,62.0711,1.3162
56.9269,28.2736,67.0936,2.7918
69.7221,22.1897,70.2418,2.7082
35.8302,5.9452,60.0226,1.1822
21.5036,16.6382,57.4974,1.5495
82.2359,20.5153,72.8601,2.7037
72.4859,19.1533,70.8173,2.5257
13.9261,44.8581,54.6,2.4984
33.5386,13.8882,58.3978,1.637
1.2577,18.6652,50.3545,1.3906
58.7164,3.3593,67.3256,1.2954
72.4337,49.6394,73.922,3.5
67.4688,15.186,70.4444,2.1488
32.6259,24.1269,61.2753,2.1799
71.9541,48.5553,74.0274,3.5
77.3863,25.3116,70.5843,2.9787
29.4671,36.7053,58.7447,2.5661
71.8544,30.5129,73.5603,3.2357
12.1666,40.0312,53.7867,2.3785
16.3512,11.7736,55.0643,1.3013
73.3341,10.4966,69.8528,2.0541
37.742,21.9547,62.2733,2.0394
71.9093,42.5226,72.1206,3.5
-9.4518,27.1647,51.8939,1.5243
0.0238,45.5887,55.1458,2.1803
37.352,33.9697,63.7746,2.6802
24.8811,46.3592,59.2273,2.8802
36.0819,21.1559,61.8061,1.93
-0.5399,45.5568,53.8039,2.1752
7.0388,32.8889,52.7195,2.0524
28.24,38.5056,59.5183,2.6914
67.0568,8.7808,68.2393,1.7994
46.8635,22.8256,66.0602,2.4163
62.513,6.0096,67.6472,1.4456
25.7173,37.3186,59.7916,2.5379
77.2595,41.9251,73.4587,3.5
3.1453,10.1824,53.2867,1.074
48.2956,49.3199,69.657,3.5
44.3517,41.318,66.6099,3.1745
58.7774,26.856,68.9956,2.7988
9.9762,36.7162,53.9703,2.2084
29.0631,9.4848,58.1983,1.3166
68.9402,23.2314,69.1396,2.7487
39.2568,45.2567,63.5015,3.1416
27.7423,10.1137,59.2783,1.3005
64.5917,7.6074,68.344,1.6295
-3.2672,21.1267,52.5439,1.3978
28.7744,17.1468,56.8936,1.7312
29.1177,21.8539,58.5086,2.0495
37.9405,5.1772,61.5059,1.2878
82.3451,6.8226,71.1803,1.7545
4.8972,32.1589,54.6762,2.0365
12.0475,16.4179,54.3555,1.4093
67.594,21.3195,70.0548,2.5443
20.6876,3.1913,55.5681,0.8842
-2.8196,41.0427,52.2716,2.0794
18.9266,31.8449,55.5726,2.2997
21.743,49.9413,56.9379,2.9408
58.4585,4.4228,65.6449,1.3049
70.3458,12.612,69.9405,2.0242
21.0594,3.8647,54.1377,0.9973
1.6853,41.5292,52.248,2.0852
24.4928,26.941,56.0352,2.1221
79.6257,16.4638,71.8659,2.5044
75.0362,43.5405,73.6602,3.5
49.4933,31.1629,69.1939,2.7906
17.0982,36.9668,55.7613,2.333
62.998,28.9224,71.2316,2.9655
70.6583,36.6822,71.7565,3.5
37.3223,6.7681,60.6693,1.2596
47.6355,8.6377,61.7217,1.6416
-5.2333,44.5339,52.2066,2.0159
41.5241,27.6353,63.7209,2.4696
48.5476,15.9775,63.9775,1.9742
18.8947,23.1622,55.4019,1.854
9.0323,23.096,53.7115,1.7967
46.6446,28.1224,67.342,2.6629
49.7079,10.2769,66.0514,1.6337
28.0922,24.8873,60.3628,2.0415
81.1758,33.1064,72.3303,3.5
12.564,8.1468,54.9521,1.1082
26.0708,11.5,56.9734,1.374
3.7096,46.6947,54.1522,2.2983
76.4071,38.6677,72.3788,3.5
72.9094,23.3935,71.3925,2.9167
83.5182,10.4444,69.8635,2.0817
41.9693,35.08,64.2193,2.7147
18.3789,7.9066,56.7251,1.1504
39.1406,41.3129,63.8806,3.1637
51.6696,13.3669,65.8716,1.821
20.0348,35.2043,56.6569,2.3194
7.2092,45.3127,55.2875,2.3773
33.6376,5.5372,59.6032,1.164
-5.2708,0.3655,50.0103,0.4817
55.5057,39.8298,70.6975,3.4047
14.5959,15.2102,53.5334,1.4264
24.8414,36.7246,58.9773,2.5042
52.3735,29.453,66.8105,2.8594
13.179,27.2804,53.9698,1.9905
7.4896,15.0544,51.9743,1.3802
-6.4843,13.6459,51.3295,1.1422
12.1927,45.5798,54.7132,2.4343
8.3198,4.5686,51.7473,0.8605
39.6448,34.1482,64.7875,2.8247
37.7253,4.604,60.7327,1.1458
16.3997,24.1238,56.8368,1.8357
78.2933,12.1499,71.0801,2.1089
53.087,2.2155,64.8454,1.1456
-8.287,11.0533,51.2914,1.0481
-6.1896,43.1337,52.7191,2.0053
38.6807,26.0965,61.316,2.387
74.5787,24.7334,71.5853,2.9096
40.5689,27.352,63.7898,2.488
44.2754,20.4082,64.088,2.0711
47.0508,3.6616,62.793,1.2229
68.1262,17.8209,69.3594,2.389
81.0037,27.2852,73.1728,3.1969
74.6283,30.3529,72.2414,3.2698
62.3708,16.7957,68.4221,2.2006
81.008,33.3448,73.0577,3.5
80.0242,8.3373,69.0843,1.9081
47.3603,1.5434,61.8989,1.0343
42.3315,36.1231,66.1787,2.887
25.1651,15.9088,57.2124,1.6768
7.9682,39.3084,54.5665,2.1937
76.1116,44.2962,73.3997,3.5
29.7527,23.9621,58.5961,2.0723
79.6585,25.021,69.98,3.0093
-3.2527,39.9481,53.1821,1.972
77.0024,40.5508,73.2037,3.5
-2.1738,21.6114,52.3012,1.4542
15.1867,38.121,55.4512,2.2322
80.0951,19.6832,71.5108,2.7003
16.0368,17.1216,55.8069,1.5517
12.9426,25.0851,53.7183,1.8817
-0.7492,29.0116,52.0304,1.7453
13.5536,49.5348,55.2739,2.72
39.7231,42.8292,64.2306,3.1656
44.2033,8.5107,62.0757,1.5276
22.8802,48.8924,58.9252,2.9095
15.5075,13.1742,55.4457,1.3532
25.6804,46.2765,58.9707,2.9594
15.03,38.6204,54.6308,2.3957
8.1499,47.5421,53.9993,2.4004
69.1608,3.1862,67.4811,1.3485
13.3555,3.1538,53.795,0.8586
81.4077,6.4077,70.4227,1.7563
78.1773,42.7708,73.8052,3.5
41.3284,44.0291,65.7403,3.289
22.8537,14.9247,55.0971,1.6315
30.6286,38.1263,59.6644,2.7455
0.5937,37.2734,52.3803,2.0041
-8.3933,32.2967,53.0375,1.6798
79.9397,40.8484,71.4893,3.5
-8.0869,6.3213,49.5012,0.8303
66.369,37.3836,72.3949,3.5
57.6413,6.9014,65.2893,1.5715
20.1672,37.083,56.1652,2.4305
27.196,17.4737,56.8441,1.804
76.5283,3.8706,68.9457,1.4733
-5.6545,6.4115,50.5097,0.9149
47.1476,33.671,68.5522,2.8838
50.5804,11.1506,64.7281,1.7271
59.3737,40.6672,72.2428,3.5
-8.1786,10.2241,50.4954,0.9707
14.5853,2.8821,53.395,0.916
74.1863,42.539,74.0921,3.5
6.3124,36.2096,53.7062,2.1336
2.2618,30.416,52.4263,1.7956
11.6362,35.2751,54.1157,2.303
-3.6587,24.078,50.5828,1.4987
-5.3446,37.6259,53.0258,1.7814
12.5667,47.0158,54.8086,2.5054
41.3206,27.8927,64.1196,2.5058
37.1906,9.6146,58.6735,1.477
40.5677,48.2441,65.2775,3.3227
54.5665,13.6921,67.3246,1.9867
8.6002,30.0774,52.3894,1.888
55.3336,21.2654,68.273,2.3474
48.3272,8.7205,65.1686,1.5883
27.7366,10.0948,56.1029,1.414
-8.9863,33.5665,51.728,1.7659
7.9736,10.8578,52.0116,1.1865
39.8499,1.9903,61.5074,1.0724
48.4843,7.4839,62.5366,1.479
34.4666,32.2549,60.4751,2.5262
16.7822,29.8482,54.8602,2.1429
27.826,6.4289,56.8665,1.1865
35.7083,18.5355,61.2332,1.9243
66.2433,46.237,72.8825,3.5
37.0085,32.5738,63.4103,2.5995
34.9154,35.7935,62.0644,2.7829
46.3303,9.9675,65.375,1.6589
43.118,49.5937,66.611,3.4269
79.7226,2.001,67.988,1.4172
45.5316,21.2678,66.8553,2.288
48.855,39.8456,70.2951,3.252
19.7192,38.8024,55.8813,2.5229
74.7444,9.6869,70.7859,1.907
10.5329,4.9258,53.2519,0.8382
-1.9663,42.8048,52.9164,2.1235
71.1251,1.0795,69.4552,1.1515
76.3982,14.6167,69.9127,2.2947
59.888,34.7178,72.3501,3.2046
78.3834,17.1271,71.0825,2.5278
4.4446,6.0191,51.8139,0.8127
71.676,33.3714,72.0524,3.4496
31.2866,41.1727,58.8616,2.8818
75.6412,40.2868,72.7739,3.5
11.897,11.1838,53.3432,1.2182
30.5086,47.774,61.2807,3.0407
51.6107,49.0231,68.9652,3.5
-3.2072,26.2417,50.8064,1.5632
61.0965,15.0712,67.7806,2.0813
17.2328,37.7671,55.5377,2.3943
29.8368,30.9832,58.9097,2.4694
10.3686,10.3009,53.524,1.0933
3.2388,43.1812,54.3124,2.2245
-1.8625,10.7536,51.0405,1.0159
80.7676,41.4027,72.8986,3.5
36.3006,34.8571,62.1981,2.711
70.712,9.5592,69.4456,1.892
65.0625,35.8768,72.2901,3.4593
5.5198,48.1038,53.9437,2.418
-0.0903,45.1154,52.3208,2.0859
72.7644,35.1425,73.4224,3.4885
40.1769,21.2188,62.8966,2.1663
19.7139,3.8833,54.5603,0.9314
66.7559,2.8474,67.6403,1.3497
38.8162,26.3955,64.2162,2.4192
32.304,37.2152,60.872,2.7126
35.9683,33.3774,63.8711,2.6801
5.361,40.4464,53.182,2.2018
11.9198,14.8832,53.6364,1.3954
8.6184,38.7595,53.4909,2.1868
32.7446,11.3843,60.4104,1.6023
51.3654,19.6178,67.5701,2.2777
81.7545,46.4066,71.6821,3.5
12.6903,3.1584,51.4711,0.8131
33.6278,32.3403,61.2873,2.6306
71.8058,13.2887,70.4474,2.2466
28.9974,21.5777,59.0869,2.0701
10.3829,18.5771,53.2863,1.482
5.7461,21.9381,53.0955,1.5914
77.1405,17.5764,70.7717,2.4732
51.9677,2.5072,66.2876,1.1612
62.0925,31.9669,71.1897,3.0943
-3.4076,9.3455,50.952,0.9914
76.8623,29.7276,72.5016,3.3827
60.6414,37.0405,70.96,3.3736
39.7,21.5485,63.0963,2.2373
54.6216,9.1447,66.4354,1.6844
-9.1812,22.9234,52.3846,1.4607
35.7069,10.1336,60.7092,1.6029
49.9742,18.5708,66.4083,2.1896
-1.4617,27.1018,51.3967,1.629
-1.4102,49.7591,53.2283,2.2093
17.1872,20.3486,55.0158,1.7369
38.9255,25.2088,62.8288,2.4223
37.0418,7.0385,60.0108,1.3038
35.7916,44.7195,63.594,3.0973
45.1559,32.5439,67.9166,2.8322
12.328,49.8381,53.6964,2.5842
67.8521,21.4605,69.3885,2.6708
-6.847,27.4994,51.8631,1.5705
48.4458,5.1937,64.1436,1.3879
18.3359,5.5116,56.3131,0.9741
-9.713,19.8426,50.9055,1.2031
28.998,47.8553,60.4593,3.0818
30.846,9.1974,58.1097,1.2878
77.7135,19.7644,70.5059,2.7327
26.1492,25.1635,58.7967,2.0951
26.6748,1.6594,57.1728,0.9117
19.2406,41.8781,55.8724,2.5556
12.0267,26.1122,55.7474,1.9148
63.3412,38.211,70.9829,3.3955
33.4876,41.847,63.3626,2.9404
4.2546,21.5858,53.4605,1.551
71.6663,48.5364,73.0863,3.5
14.9561,25.2668,54.1976,1.8047
23.7554,39.9974,56.3626,2.5784
23.1749,46.464,58.7755,2.8417
22.9976,3.6341,54.7583,0.9773
70.4446,21.7251,73.1137,2.7542
69.621,20.731,69.4575,2.6189
52.6706,36.4843,69.7365,3.1097
43.3213,42.3506,65.2909,3.2089
68.0138,39.1851,72.0701,3.5
-1.5332,13.4781,52.3162,1.1743
33.1066,20.1538,60.7156,1.8808
13.5964,2.2615,52.0537,0.7869
-0.5724,22.0574,50.3414,1.5255
2.3577,10.7496,53.315,1.2035
2.1114,21.6848,51.1985,1.5307
81.9998,49.1508,75.7267,3.5
31.2127,47.0318,60.1622,2.9962
22.6112,42.9007,57.4073,2.696
-9.8944,13.9994,50.5663,1.0547
37.1638,8.7612,60.5338,1.511
40.1316,35.6957,65.5253,2.8788
30.6221,17.5325,57.5494,1.8561
56.9882,29.0561,70.0669,2.9244
30.7544,32.3855,59.2813,2.4526
15.8268,41.2238,56.6013,2.4522
57.8703,37.7841,69.3304,3.4274
27.6201,17.0225,59.8901,1.7098
74.8834,11.4709,70.5427,2.021
70.9002,7.8973,68.5775,1.8154
74.7687,38.5905,72.6962,3.5
5.3801,24.1181,51.7885,1.7102
1.9829,13.3075,53.1802,1.1434
57.2443,49.1621,70.1326,3.5
24.6839,25.7127,56.1469,2.1186
40.1384,19.1858,61.3031,1.9675
45.6924,25.0132,65.2503,2.4886
-7.6794,1.0331,50.6113,0.5936
20.8442,31.7025,57.3464,2.2164
-8.7433,25.062,50.7097,1.5154
5.702,15.6738,53.5732,1.3579
-4.9926,46.8734,52.897,2.2106
56.8502,3.7636,65.4913,1.3099
62.6569,32.6744,70.4042,3.1895
6.2532,25.8429,52.6286,1.778
5.8603,42.5226,53.6143,2.3333
32.5987,18.4739,58.6067,1.9287
-3.1104,38.2325,51.9904,1.9161
52.5957,46.8527,70.6012,3.5
39.5377,44.2719,65.3274,3.1291
24.7179,36.5426,57.6738,2.4684
36.2665,30.5464,62.1137,2.376
81.9784,23.1247,71.3638,2.9537
53.5916,45.9467,70.9995,3.5
21.4253,10.7711,56.2824,1.2871
21.2555,41.4411,55.5933,2.6815
38.4911,25.817,62.1193,2.3142
34.437,38.3803,62.003,2.8259
49.2236,49.5055,68.8859,3.5
46.3498,10.9533,64.3162,1.6551
2.1691,29.4344,51.178,1.8258
21.7999,34.1713,57.4629,2.3913
62.2441,19.6589,67.9169,2.4289
81.6136,6.5893,70.3263,1.8178
24.9394,27.6765,57.1032,2.248
33.5407,7.1789,59.2656,1.2489
31.2038,9.5797,59.6415,1.2866
69.0112,16.0382,68.7525,2.2753
48.4631,31.1344,65.9052,2.7544
79.1603,17.9043,70.6643,2.5582
67.3937,15.484,70.5255,2.1648
67.1273,17.6819,71.0388,2.4581
34.5719,18.5596,61.415,1.8698
80.9702,17.8045,71.9204,2.5149
26.529,9.34,56.5823,1.3362
24.3463,12.9022,57.0968,1.4778
41.6416,28.9288,63.5027,2.5844
15.9958,9.4457,55.4627,1.2038
63.2274,7.3437,68.1138,1.6405
18.113,42.5406,56.6991,2.5539
53.8638,31.4168,69.1962,2.9321
-2.42,20.3931,52.2765,1.4948
67.216,13.3328,67.9001,2.0535
-8.0932,28.5935,54.3883,1.5879
46.5538,12.3573,66.7414,1.6997
55.747,4.7415,65.8505,1.2835
77.06,33.4971,70.2706,3.4448
-5.5491,30.1822,52.7118,1.6774
-5.061,34.139,52.1644,1.7984
57.699,10.6731,65.9317,1.7092
54.6134,20.7831,67.3319,2.2966
21.1821,1.0694,54.9167,0.8499
1.9702,0.4779,52.2939,0.6696
49.2556,11.0065,65.1342,1.653
-0.256,17.2602,53.4943,1.3726
31.5182,35.5086,61.5249,2.6777
67.0149,35.2953,73.1277,3.3513
22.4779,45.2734,59.1553,2.6825
60.2496,25.9546,69.952,2.6683
19.6401,42.4857,56.1514,2.5815
17.6333,9.1299,54.2295,1.2254
57.8866,12.6623,68.9869,1.8744
14.144,8.13,54.5409,1.1036
46.1216,19.3968,63.4797,2.2253
67.9661,32.6345,71.8925,3.2494
9.8881,4.4141,54.3614,0.8312
45.3974,26.0908,66.4783,2.5634
40.5986,22.1972,63.1957,2.1675
35.1769,27.5665,61.4857,2.3645
20.2923,22.8053,55.9286,1.9375
31.5291,7.8352,58.0794,1.26
65.6003,21.5211,69.925,2.7111
59.5686,38.502,70.6069,3.4289
-0.9034,23.5955,51.4759,1.4938
80.147,20.0726,72.3728,2.733
49.1226,24.0526,66.6674,2.3801
9.5403,46.1066,54.462,2.5107
75.7133,7.5567,69.3623,1.7731
39.2408,41.5773,63.5532,2.984
-7.7469,2.2555,50.6822,0.6526
43.7445,38.5742,65.2723,3.0356
66.0557,2.1167,67.8036,1.3484
81.7869,35.0197,73.1566,3.5
-3.1242,14.4525,53.3114,1.2021
12.1216,18.2184,53.5446,1.674
28.8941,44.5058,58.6627,2.868
15.2222,6.4568,53.9356,1.0803
23.4124,28.8601,57.3724,2.2089
27.2835,42.7,59.1901,2.8895
34.4412,26.7333,60.0165,2.2953
66.7068,1.0255,68.3063,1.0956
46.453,17.3699,63.8801,2.0149
27.0008,47.7445,59.4895,2.9649
56.0387,20.71,68.5842,2.315
15.6475,16.0047,53.0031,1.5201
84.0711,35.3946,72.1081,3.5
50.2026,23.3587,64.8876,2.3999
21.0291,0.8153,55.0857,0.8295
49.4398,11.5576,64.7739,1.629
5.316,1.7874,53.1039,0.7513
2.4683,23.7186,52.6918,1.5988
9.4226,48.6024,54.3313,2.6112
28.6239,45.1766,57.8474,2.8658
12.946,20.5932,54.2843,1.7648
62.2973,9.3587,66.7403,1.7823
74.4226,45.7538,74.9579,3.5
-5.4055,9.1444,49.7583,0.9531
7.9201,17.7618,54.9598,1.4375
13.7407,49.0224,55.8315,2.6327
8.7597,40.7034,56.6262,2.2804
6.6367,1.678,52.7858,0.7261
71.6682,6.0711,68.7687,1.5693
9.0143,0.56,52.8329,0.647
-7.5453,6.131,50.8157,0.8298
17.9338,38.7338,56.8892,2.3766
16.0969,30.5653,53.5332,2.1274
72.1212,13.1228,69.5174,2.0786
66.2861,12.2615,68.4871,2.0363
38.3951,9.6265,61.2856,1.3712
11.3425,7.2784,55.2878,1.1094
58.912,49.8075,72.874,3.5
11.3642,12.1304,51.9845,1.2613
66.7977,17.2393,69.1279,2.3712
78.5927,48.1488,73.7972,3.5
83.2062,11.3563,72.8923,2.1043
70.1685,26.0173,70.1609,2.9553
1.5316,43.233,52.3286,2.1279
78.5317,21.4067,72.2776,2.6743
36.3918,17.5159,61.2954,1.9651
30.6115,23.1756,58.884,2.0835
37.7085,46.8914,63.2285,3.284
66.7245,18.4507,71.1189,2.3697
53.1666,35.7838,68.6155,3.1196
22.0153,39.3932,55.9701,2.5122
79.259,32.4895,71.4287,3.5
18.4414,15.1378,55.5137,1.5731
42.9894,45.8901,65.1743,3.3692
39.211,26.1494,61.7673,2.4117
42.5072,3.7472,62.8119,1.1152
59.6418,14.7907,69.3422,1.9515
43.8947,40.5035,67.3569,3.0617
72.2232,14.2639,72.0561,2.2054
84.6862,37.2566,73.4295,3.5
33.5033,0.4621,59.7662,0.8551
38.8843,3.9246,60.3979,1.1365
67.6396,23.5346,70.8631,2.7655
61.0097,26.2601,70.517,2.7821
60.8128,2.7774,67.1994,1.2713
21.4343,13.9764,55.2972,1.4367
46.2218,49.7425,69.4476,3.5
12.7829,5.9579,52.8789,0.9995
40.9383,41.5688,63.8428,3.0517
-0.9828,32.9417,53.4741,1.8061
44.875,12.7126,62.7579,1.7613
81.1274,11.1954,69.6451,2.1426
-5.7106,29.6426,52.7287,1.628
25.7447,23.7991,57.6397,2.086
