Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
-2.9658,30.1747,53.7356,1.566
53.9796,44.898,66.0926,3.3453
63.6735,44.898,67.5483,3.5291
1.6327,22.449,54.2237,1.4629
65.6122,35.7143,66.7873,3.2867
63.1018,41.4278,67.0531,3.451
59.7959,48.9796,67.4299,3.588
11.3265,12.2449,55.376,1.2813
68.4526,25.4927,66.0727,2.899
32.8818,35.8025,61.7283,2.6018
40.4082,11.2245,60.6803,1.752
15.2041,41.8367,58.8032,2.3088
66.474,14.03,64.5383,2.2834
48.1633,23.4694,63.057,2.4691
63.6735,17.3469,64.6377,2.4178
-6.5151,47.5745,54.275,1.7817
52.0408,34.6939,64.7141,2.967
40.8986,33.8907,62.8401,2.7088
22.9592,16.3265,58.1215,1.6806
58.614,24.2547,64.5687,2.6828
7.449,37.7551,56.7154,2.0227
5.5102,4.0816,53.5205,0.8057
73.3673,5.102,64.3335,1.8254
26.8367,22.449,59.4172,2.0132
15.2041,44.898,59.0473,2.3779
7.449,32.6531,56.3243,1.8864
17.1429,25.5102,57.8101,1.9276
67.551,19.3878,65.3623,2.5938
2.8408,14.2271,53.7902,1.19
21.0204,32.6531,59.1563,2.2288
-4.1837,7.1429,51.5487,0.7449
29.1177,33.9533,60.8926,2.4553
32.6531,40.8163,62.1975,2.7337
-3.6017,41.3429,54.4934,1.7794
77.5781,47.7558,69.614,3.9317
39.4292,19.8806,61.3641,2.1442
44.2857,24.4898,62.5824,2.4494
7.449,5.102,53.9632,0.8811
26.8367,30.6122,60.1385,2.2931
42.3469,35.7143,63.2486,2.8099
12.7535,31.0665,57.3246,1.9891
28.7755,35.7143,60.9792,2.4893
70.4189,47.8973,68.7574,3.799
-6.1224,1.0204,50.599,0.4364
10.4193,34.982,57.0616,2.0305
18.8749,14.9136,57.1837,1.5566
73.2818,0.2094,63.8872,1.5187
7.449,48.9796,57.6068,2.2157
41.5512,9.8463,60.8006,1.7044
75.3061,46.9388,69.1475,3.8604
53.9796,20.4082,63.5491,2.4217
81.1224,21.4286,67.011,2.9036
73.3673,10.2041,64.8706,2.1637
79.1837,20.4082,66.693,2.7991
75.3061,37.7551,68.093,3.5381
46.083,19.1392,62.282,2.2319
48.1633,0.0,60.7575,1.2225
38.4694,14.2857,60.7253,1.8706
73.6299,10.2032,64.9863,2.15
72.9116,21.7631,66.2787,2.8004
59.9582,12.5585,63.6939,2.1169
40.4082,28.5714,62.3066,2.5091
81.1224,50.0,70.2311,4.0795
59.7959,8.1633,63.1577,1.8621
28.7755,50.0,62.1535,2.8312
13.2653,18.3673,56.4035,1.568
18.8111,44.8968,59.6965,2.4598
71.8301,20.7071,65.9706,2.7306
76.1116,4.5711,64.56,1.8228
57.2297,19.9666,63.9518,2.4598
61.7347,45.9184,67.3085,3.5438
50.2853,11.6112,62.2346,1.9231
63.6735,24.4898,65.3586,2.7659
-4.1837,18.3673,52.5308,1.1859
74.4311,33.6382,67.684,3.3593
67.3846,30.3876,66.4723,3.0981
44.67,8.7611,61.0432,1.6898
3.5714,10.2041,53.6812,1.0471
7.2171,8.0681,54.1479,1.0192
53.9796,3.0612,61.8007,1.4879
17.1429,31.6327,58.2313,2.1048
47.6108,38.5079,64.5026,3.0208
30.7143,6.1224,58.5529,1.3283
29.6878,20.9304,59.6371,2.0175
63.6735,30.6122,66.0914,3.0548
61.7347,36.7347,66.4135,3.2471
48.1633,47.9592,65.4814,3.2843
13.2653,38.7755,58.0163,2.1877
67.551,36.7347,67.1649,3.3535
19.0816,42.8571,59.7136,2.4288
68.3797,39.1213,67.5142,3.4674
79.1837,22.449,66.9155,2.9205
59.7959,50.0,67.5582,3.6086
75.3061,0.0,64.0582,1.5098
-2.2449,43.8776,54.9157,1.848
40.4082,30.6122,62.511,2.6042
1.453,9.6008,53.1365,0.9786
44.2857,27.551,62.8772,2.5604
19.0816,35.7143,59.0513,2.2604
78.6092,15.3388,66.01,2.5118
15.2041,8.1633,55.8985,1.1762
52.6386,27.6183,64.1332,2.7214
3.5714,28.5714,55.1037,1.6893
5.5102,33.6735,55.9466,1.8834
-8.0612,16.3265,51.4488,1.0293
63.6735,25.5102,65.5456,2.8318
52.0408,43.8776,65.7825,3.2774
74.2852,12.0966,65.2842,2.2672
72.7888,5.0946,64.3865,1.8133
24.898,46.9388,61.275,2.6644
1.6327,5.102,52.6182,0.7561
43.3162,25.9039,62.4834,2.4772
46.2245,34.6939,63.8793,2.8575
-8.0612,23.4694,52.0616,1.249
-1.5332,45.9199,55.207,1.9169
81.1224,12.2449,65.9052,2.3723
76.0113,15.2099,65.7235,2.4823
-6.1224,34.6939,53.3516,1.5814
50.102,37.7551,64.8512,3.0447
47.002,8.2203,61.4019,1.6919
19.0816,26.5306,58.1947,1.9911
26.8367,45.9184,61.5006,2.6998
21.0204,39.7959,59.8729,2.413
19.0816,50.0,60.3036,2.5723
72.9752,3.8402,64.1976,1.7451
-10.0,27.551,51.7391,1.312
78.5512,32.4159,67.9102,3.3888
13.2653,2.0408,54.9007,0.8214
40.5508,27.2127,62.2868,2.4752
15.2041,5.102,55.5678,1.0102
73.3673,27.551,66.8223,3.0764
44.2857,37.7551,63.8648,2.9071
59.7959,23.4694,64.741,2.6671
64.447,30.5004,66.1185,3.0619
1.6327,1.0204,52.5215,0.5748
7.449,26.5306,55.769,1.7331
77.2449,13.2653,65.6305,2.3934
30.3011,35.7163,61.1865,2.5333
40.4082,34.6939,62.8333,2.7336
69.4898,41.8367,67.89,3.5875
12.5666,3.5054,54.9275,0.8957
26.8367,6.1224,57.8691,1.284
9.5403,29.0323,56.45,1.8474
52.0408,13.2653,62.6376,2.0299
33.9492,1.633,58.8299,1.1309
29.1249,34.6975,60.8053,2.4717
-6.1224,40.8163,53.8131,1.7068
34.8869,27.7775,61.3043,2.3718
-6.5648,5.9109,50.9735,0.6547
59.7959,5.102,62.8387,1.6686
63.6735,37.7551,66.7349,3.3329
61.7347,46.9388,67.4497,3.5648
48.126,34.6266,64.1631,2.891
42.3469,45.9184,64.4015,3.0902
42.3469,42.8571,64.0114,3.0198
32.3705,36.8713,61.85,2.6128
-4.1718,29.2794,53.2858,1.5248
53.9796,41.8367,65.8006,3.2659
59.7959,14.2857,63.8223,2.2103
44.3446,3.5268,60.5716,1.3807
59.7959,6.1224,62.9275,1.7407
39.6596,13.5705,60.7419,1.8639
66.9608,13.7352,64.6253,2.2798
36.4211,47.3581,63.3364,2.9876
60.8447,49.4753,67.5675,3.6202
30.7143,21.4286,59.9681,2.0448
67.551,45.9184,68.1157,3.6716
32.6531,33.6735,61.4388,2.5302
37.1929,37.3539,62.613,2.7519
40.8545,18.892,61.4693,2.1259
20.8117,4.4938,56.6523,1.0885
21.0585,19.107,57.8922,1.7546
4.7478,16.2256,54.3028,1.3138
63.6735,29.5918,65.8514,2.9999
83.0612,9.1837,65.7261,2.1832
50.4477,28.6933,63.9403,2.7271
46.7001,20.0944,62.5117,2.2752
49.2133,44.433,65.359,3.2118
36.0297,22.947,61.0075,2.2154
65.0137,35.6311,66.7115,3.2826
38.2943,41.9573,63.2262,2.8898
17.0598,2.4093,55.8011,0.9132
50.4836,43.5957,65.4232,3.2209
57.3594,43.3051,66.4413,3.3639
55.9184,40.8163,66.0615,3.27
32.6531,20.4082,60.1971,2.0569
52.0408,45.9184,65.9377,3.331
25.2614,17.1465,58.6178,1.7663
12.7221,12.6156,55.7867,1.3236
-8.6183,31.1824,52.4705,1.4449
79.0519,33.3261,68.2075,3.4156
19.0816,13.2653,57.0936,1.4813
36.4404,31.1377,62.0407,2.5188
24.5448,47.5386,61.1733,2.6693
0.6437,33.211,54.7647,1.7302
20.8442,22.1017,58.1126,1.8742
9.8882,12.378,55.1422,1.2621
22.9592,20.4082,58.4746,1.856
3.5714,11.2245,53.6298,1.0977
85.0,47.9592,70.3817,4.0894
3.5714,24.4898,54.786,1.5668
-0.3061,40.8163,55.2512,1.8721
53.8529,41.109,65.6135,3.2236
57.8571,42.8571,66.4262,3.3602
9.3878,30.6122,56.644,1.8986
59.7959,34.6939,65.918,3.1294
77.2449,4.0816,64.6373,1.8118
15.2041,23.4694,57.1903,1.7978
39.8171,34.6179,62.835,2.711
21.0204,5.102,56.6792,1.1253
21.0204,47.9592,60.5076,2.5779
17.1429,22.449,57.5216,1.8062
15.2041,1.0204,55.2774,0.805
62.2746,27.625,65.4618,2.9021
17.2214,47.5715,59.7689,2.4621
56.1228,44.5071,66.3457,3.367
29.7331,14.3816,59.1222,1.7015
3.972,47.3367,56.7879,2.0932
82.5675,14.5023,66.3286,2.5254
56.1175,38.5813,65.8037,3.2099
7.449,45.9184,57.3498,2.1572
36.4453,9.321,59.8311,1.5921
-3.9794,33.847,53.7952,1.6364
61.7347,24.4898,65.0974,2.7541
-4.1837,2.0408,51.2047,0.51
18.5834,32.2075,58.6333,2.1675
32.6531,5.102,58.8078,1.3052
5.5102,10.2041,54.002,1.0786
40.4082,44.898,63.893,3.0206
17.3985,22.2426,57.5031,1.8041
69.4898,48.9796,68.6982,3.79
19.0816,17.3469,57.4594,1.6592
22.9029,40.1501,60.208,2.4663
5.5102,18.3673,54.5666,1.401
17.1429,42.8571,59.2625,2.3761
30.9343,7.3218,58.7025,1.4038
42.3469,32.6531,62.9972,2.7195
54.8856,20.9724,63.812,2.4733
32.6531,30.6122,61.0811,2.4273
57.8571,16.3265,63.7947,2.2878
5.5102,7.1429,53.7539,0.9473
63.6735,2.0408,63.0116,1.5349
85.0,5.102,65.5462,1.9491
1.6327,31.6327,54.7986,1.7335
-4.1837,20.4082,52.7161,1.2419
52.0408,7.1429,61.9644,1.6923
69.4898,18.3673,65.4284,2.5672
31.8189,9.0446,58.9994,1.5109
58.7774,31.3834,65.39,2.9839
11.3265,15.3061,55.7119,1.4112
-0.3061,34.6939,54.7822,1.7477
34.5918,37.7551,62.23,2.6922
82.1105,17.441,66.6866,2.6837
59.7959,41.8367,66.544,3.3818
81.1224,43.8776,69.564,3.8775
83.0612,17.3469,66.6779,2.6795
72.0167,8.0684,64.5868,2.0109
45.1082,4.3509,60.7218,1.4488
-6.1224,28.5714,52.8223,1.4508
36.7664,41.3651,62.9323,2.8398
39.1826,5.2227,59.8108,1.4121
-9.1135,47.9896,53.5956,1.7004
36.7994,34.7298,62.2458,2.6569
13.2653,30.6122,57.4378,1.9776
63.6735,23.4694,65.2618,2.7322
74.5751,43.132,68.7372,3.7427
48.1633,41.8367,65.0177,3.1293
4.1356,41.955,56.3541,2.0058
76.8584,29.8426,67.5078,3.2445
5.5102,2.0408,53.3188,0.7039
41.9316,6.9186,60.5687,1.5462
48.1135,4.77,61.175,1.5053
68.9805,1.9479,63.586,1.5921
5.5102,1.0204,53.2287,0.6555
40.4082,1.0204,59.6558,1.1887
79.1837,15.3061,66.0454,2.5311
24.898,7.1429,57.6264,1.3076
47.549,8.0847,61.4587,1.7061
57.8571,15.3061,63.6049,2.2226
63.6735,41.8367,67.0955,3.4557
17.1429,46.9388,59.6828,2.4359
65.992,1.6838,63.2724,1.5278
6.52,9.1419,54.1066,1.0547
51.8334,25.0139,63.7493,2.6137
-6.1224,38.7755,53.6662,1.6625
-4.1837,34.6939,53.6959,1.6424
30.7143,2.0408,58.2067,1.106
75.3061,36.7347,68.0705,3.5123
26.8367,47.9592,61.7401,2.731
83.4779,8.1395,65.7507,2.1339
9.3878,18.3673,55.5597,1.4957
36.5306,2.0408,59.1717,1.1893
-9.4754,16.0748,51.0759,0.986
59.7959,31.6327,65.5729,3.0251
3.5714,25.5102,54.8991,1.604
42.6469,26.3839,62.4483,2.4777
21.7532,7.6846,57.0321,1.2558
12.2026,44.5192,58.2903,2.282
44.2857,23.4694,62.3981,2.4125
26.9831,29.9651,60.1577,2.2841
35.2248,8.4864,59.5602,1.5241
18.2266,33.388,58.7175,2.1688
-4.1837,42.8571,54.4016,1.7939
71.4286,8.1633,64.4886,2.0011
42.3469,44.898,64.256,3.0676
74.1886,20.7722,66.1683,2.7444
38.4694,18.3673,61.0296,2.0647
-4.2746,20.5652,52.616,1.2516
77.2449,42.8571,68.8958,3.7678
-0.0986,0.3491,51.9478,0.522
11.3265,28.5714,56.8625,1.8722
58.3094,22.7586,64.3658,2.6014
32.6531,41.8367,62.248,2.7646
7.449,30.6122,56.1401,1.8372
42.3469,24.4898,62.1993,2.3944
60.003,29.7121,65.3916,2.937
20.8924,31.2392,59.0053,2.1878
-1.583,21.0006,53.3952,1.3403
43.0484,34.8605,63.3997,2.7935
20.8931,46.7152,60.3638,2.545
36.5306,6.1224,59.5629,1.4225
62.4171,27.4934,65.5243,2.8824
26.511,9.7583,58.0354,1.4566
11.3265,44.898,58.1409,2.2421
56.1818,18.7734,63.7931,2.3746
79.7527,13.816,66.0533,2.4325
83.0612,29.5918,68.0746,3.3224
-6.1224,30.6122,53.0349,1.5004
1.6327,20.4082,53.9837,1.3898
56.0204,15.2872,63.3204,2.1966
72.2761,17.6479,65.556,2.5603
7.1547,4.2552,53.8548,0.8245
22.9592,29.5918,59.3244,2.1824
38.4694,24.4898,61.6078,2.3247
5.2647,5.2697,53.5864,0.8498
22.9592,45.9184,60.6915,2.6111
22.2478,2.5175,56.7234,0.9966
21.0204,24.4898,58.4269,1.9692
66.7454,18.7361,65.0847,2.5365
41.1767,34.5828,63.0225,2.7352
28.7755,8.1633,58.429,1.4083
74.9825,38.1151,68.2425,3.5575
1.6327,0.0,52.3431,0.5319
52.0408,18.3673,63.1037,2.2992
69.4898,33.6735,67.0695,3.264
65.6122,8.1633,63.8668,1.9296
15.2041,26.5306,57.3871,1.8948
44.2857,13.2653,61.4474,1.9221
73.3673,38.7755,68.1582,3.5549
3.3676,16.962,54.138,1.303
47.6379,16.0581,62.224,2.1359
24.898,45.9184,61.1616,2.6573
40.103,43.0709,63.6929,2.9675
12.035,34.6177,57.3773,2.0622
31.0348,34.3861,61.2158,2.5187
65.6122,48.9796,68.1226,3.7153
54.7062,39.6909,65.5992,3.1954
73.3673,37.7551,67.942,3.5058
29.5346,20.614,59.7203,1.9855
-5.1421,25.1673,52.8876,1.3627
81.4325,14.9026,66.2743,2.5241
75.3061,3.0612,64.3649,1.7206
36.5306,29.5918,61.7498,2.4872
31.8307,40.4413,61.9377,2.707
11.3265,24.4898,56.4329,1.7389
63.6735,48.9796,68.0335,3.6757
3.5714,33.6735,55.5404,1.8266
50.993,26.0648,63.7124,2.6377
36.7987,10.1316,60.0289,1.6476
-9.1263,40.3578,52.9601,1.6045
38.3951,18.2411,60.9694,2.052
6.4542,45.9213,57.2131,2.1312
-6.1224,46.9388,54.233,1.7917
48.1633,22.449,62.999,2.4268
11.3265,29.5918,56.8952,1.9094
40.4082,5.102,60.0904,1.4184
32.6531,44.898,62.5879,2.847
50.102,46.9388,65.656,3.3111
48.4262,33.6125,64.007,2.8759
-6.1224,26.5306,52.7292,1.4049
39.8519,23.8422,61.7905,2.3213
32.6531,4.0816,58.6889,1.262
59.7959,40.8163,66.5482,3.3551
36.5306,38.7755,62.6049,2.7704
34.5918,11.2245,59.6606,1.648
59.7959,24.4898,64.8334,2.7246
74.1679,43.2329,68.7189,3.723
53.9796,42.8571,65.8599,3.2849
55.9184,26.5306,64.4429,2.7357
3.5714,50.0,56.7752,2.1065
24.898,8.1633,57.7314,1.3547
38.0182,8.3115,60.0094,1.5566
-2.2449,22.449,53.1741,1.3712
3.5714,5.102,53.2195,0.8091
77.2449,5.102,64.7689,1.8622
11.3265,47.9592,58.4996,2.2925
59.7959,7.1429,63.1219,1.8071
32.8297,18.4787,60.0981,1.9727
-8.2679,9.6718,50.9731,0.7653
50.102,44.898,65.4399,3.2496
46.8005,3.6158,60.9507,1.4251
52.3655,2.7283,61.6412,1.4453
77.8986,46.8983,69.5343,3.9141
65.6122,36.7347,66.8594,3.3092
5.2068,43.9017,56.7194,2.0545
15.2041,31.6327,57.925,2.0675
19.0816,40.8163,59.5136,2.3926
-10.0,28.5714,51.8063,1.3394
13.2653,14.2857,56.0314,1.4116
28.7755,48.9796,62.1247,2.8031
41.2375,15.6674,61.291,1.9778
7.449,4.0816,53.9895,0.8376
31.8419,39.6968,61.8924,2.6897
65.6122,25.5102,65.7264,2.8468
85.0,8.1633,65.8916,2.1636
84.1693,17.0659,66.8288,2.6958
83.7543,46.4614,70.1317,4.0199
28.7755,36.7347,60.9807,2.5269
5.5102,19.3878,54.7621,1.4506
73.3673,35.7143,67.7258,3.4024
82.2956,43.7952,69.6529,3.9008
-2.2449,13.2653,52.5375,1.0369
3.5714,48.9796,56.7278,2.0986
31.6685,30.6398,61.0078,2.4289
77.2449,39.7959,68.5547,3.654
9.3878,35.7143,56.989,2.0196
-2.2449,47.9592,55.2493,1.9039
80.6232,11.2691,65.7994,2.3016
7.7242,13.5197,54.845,1.2555
11.3265,8.1633,54.9956,1.1021
36.5306,35.7143,62.3707,2.6795
65.7923,2.5287,63.3458,1.5809
59.7959,43.8776,66.8135,3.4359
46.2245,47.9592,65.1831,3.2415
52.4953,29.1626,64.2862,2.7661
62.6154,47.044,67.5294,3.5918
80.3004,16.8665,66.4309,2.6342
-7.8983,15.8775,51.4798,1.0182
73.459,13.762,65.3324,2.3613
49.9742,49.6068,65.977,3.3683
35.5882,4.1136,59.2901,1.3042
73.6075,28.196,66.9239,3.1124
2.9978,44.3047,56.2814,2.0221
-3.1175,14.9971,52.485,1.0808
48.1633,8.1633,61.4959,1.7028
2.6806,10.5054,53.4772,1.028
30.7143,46.9388,62.3496,2.8114
21.0204,27.551,58.6688,2.0693
71.4286,39.7959,68.037,3.5485
71.3665,12.0199,64.9005,2.2368
40.4082,23.4694,61.7613,2.3136
20.3145,48.3881,60.4507,2.5813
40.4082,29.5918,62.4007,2.5645
72.5192,45.218,68.6653,3.7581
77.2449,40.8163,68.749,3.6936
-6.1224,2.0408,50.828,0.4824
47.1788,6.609,61.2327,1.6073
16.3512,27.6354,57.8189,1.9645
15.2041,25.5102,57.3973,1.8815
56.19,42.7515,66.2448,3.3389
15.5781,26.0725,57.4984,1.9092
71.9021,10.9104,64.8873,2.1692
2.7694,42.9408,56.1098,1.9942
14.1937,6.3412,55.4221,1.0753
77.6374,40.1907,68.6994,3.6801
26.7213,32.4232,60.2454,2.3522
10.9174,17.561,55.7181,1.4831
73.3673,32.6531,67.3689,3.2926
62.1428,14.2813,64.19,2.2339
-10.0,0.0,49.6902,0.35
48.1633,31.6327,63.9179,2.7749
48.861,29.968,63.8665,2.7418
84.4432,45.8634,70.1003,4.0109
1.6327,27.551,54.6139,1.6231
31.0873,9.8123,58.9498,1.5301
73.5603,38.0003,67.9661,3.5243
-7.0423,25.0759,52.3093,1.3312
38.4694,40.8163,63.2339,2.8624
24.898,44.898,61.0278,2.6396
79.1837,7.1429,65.0989,2.0275
41.462,21.6847,61.8214,2.2799
17.1429,21.4286,57.45,1.7785
33.6179,36.8268,61.9053,2.65
-4.1837,43.8776,54.5393,1.8065
24.898,16.3265,58.3868,1.7109
13.2653,36.7347,57.9015,2.1424
79.2524,40.4118,68.8735,3.7278
-6.1224,31.6327,53.0978,1.5149
42.2715,28.2116,62.6332,2.5477
21.0204,16.3265,57.6811,1.6463
32.6531,31.6327,61.3342,2.4647
5.7486,7.6892,53.8217,0.9756
-10.0,36.7347,52.5129,1.5125
48.3237,28.8491,63.6654,2.6928
50.102,7.1429,61.675,1.6645
-3.2371,39.0183,54.2522,1.7586
8.7597,27.7344,56.0864,1.796
50.2938,16.5808,62.7234,2.1762
59.5614,1.5013,62.4965,1.4715
11.3265,46.9388,58.3721,2.3002
48.1633,35.7143,64.247,2.9335
82.436,3.2847,65.0897,1.8029
61.7347,48.9796,67.6642,3.6283
53.9796,46.9388,66.3173,3.4021
17.1429,17.3469,57.0061,1.6135
35.6557,14.573,60.2603,1.8419
-0.3307,2.8088,52.0548,0.63
-2.2449,11.2245,52.3497,0.9738
7.449,23.4694,55.567,1.6292
15.2041,24.4898,57.2675,1.8459
15.5544,5.9946,55.7124,1.0661
33.681,11.687,59.5754,1.6726
83.0612,0.0,64.6697,1.594
22.9592,47.9592,60.9079,2.6258
-10.0,14.2857,50.7944,0.9131
-6.1224,13.2653,51.6514,0.9609
53.3521,11.1338,62.5709,1.9346
4.1444,27.7366,55.1351,1.6851
69.6953,32.8365,67.0377,3.2526
83.0612,14.2857,66.3675,2.5143
-0.3061,29.5918,54.333,1.6335
-3.5236,9.332,51.9785,0.8526
65.6122,47.9592,68.0182,3.6901
24.2925,32.9523,59.79,2.3177
21.0204,17.3469,57.876,1.6734
-6.1224,15.3061,51.8005,1.0339
75.3061,32.6531,67.5942,3.3428
71.4286,1.0204,63.703,1.5482
68.2601,27.2278,66.2621,2.9725
16.4661,37.4192,58.5695,2.2515
52.0408,48.9796,66.2117,3.392
38.521,19.3824,61.0707,2.1078
67.551,29.5918,66.383,3.0737
78.4219,43.7942,69.1216,3.8265
42.3469,43.8776,64.1179,3.0507
46.2245,14.2857,61.7855,2.0047
31.2866,49.442,62.6447,2.8735
30.7143,50.0,62.6333,2.8822
71.4286,44.898,68.5042,3.7162
59.7959,38.7755,66.2833,3.2681
77.2449,34.6939,68.0431,3.4535
-3.9541,9.4938,51.9639,0.8518
69.8668,19.8897,65.6511,2.6507
55.9962,30.3423,64.8715,2.896
9.3878,22.449,55.8921,1.6319
24.4274,37.9358,60.3407,2.4471
58.0343,4.0615,62.4964,1.6071
69.0112,49.5766,68.7201,3.8154
19.0248,42.5575,59.6327,2.4269
79.1837,6.1224,65.1635,1.9616
57.8571,23.4694,64.4706,2.6114
45.1164,18.0537,62.1161,2.1818
19.0816,30.6122,58.5754,2.1445
20.8849,34.8512,59.3541,2.2819
44.2857,11.2245,61.2463,1.8228
17.1429,39.7959,58.9841,2.3111
38.4694,1.0204,59.4115,1.1582
46.2245,28.5714,63.2177,2.6343
5.5443,35.3123,56.1526,1.915
45.0985,33.8773,63.6284,2.8082
26.5843,33.7065,60.3614,2.3873
42.9823,20.0938,61.8749,2.2257
79.1837,36.7347,68.4193,3.5593
50.102,2.0408,61.2112,1.3891
44.2857,3.0612,60.4426,1.3451
61.6816,1.8786,62.6946,1.4957
7.5252,6.6505,54.131,0.9758
24.9158,30.9586,59.7246,2.2653
17.7537,14.9698,56.8972,1.5523
71.4286,36.7347,67.6141,3.4452
83.0612,41.8367,69.5388,3.8376
54.9086,11.6906,62.9129,1.9944
34.5918,47.9592,63.1891,2.9366
-2.2449,12.2449,52.4657,1.0101
71.7694,34.351,67.4673,3.3393
38.4694,0.0,59.1849,1.106
5.5102,13.2653,54.2676,1.1909
65.0984,10.299,64.0648,2.0738
27.9053,0.2657,57.663,0.9764
7.0699,32.908,56.2699,1.9061
34.5918,3.0612,58.9215,1.2339
11.3265,32.6531,57.1813,1.9831
61.7347,8.1633,63.3485,1.8913
50.102,6.1224,61.5728,1.6273
6.0488,4.6313,53.7062,0.8359
-2.2449,29.5918,53.8548,1.5682
71.4286,6.1224,64.2584,1.8816
54.7428,30.5273,64.7937,2.8748
12.6856,20.5341,56.3773,1.6634
63.6735,21.4286,64.963,2.6383
46.2245,9.1837,61.3102,1.7377
42.3469,14.2857,61.2683,1.9407
-9.0718,41.3276,53.023,1.6292
40.4082,19.3878,61.5155,2.1428
21.0138,40.049,59.7461,2.4295
42.6162,0.5709,59.9765,1.1886
44.2857,38.7755,63.931,2.9565
24.898,29.5918,59.6174,2.2245
36.5306,24.4898,61.261,2.2979
-7.4814,11.0426,51.1456,0.8585
-6.1224,39.7959,53.7318,1.6803
14.4727,39.822,58.3933,2.2477
14.862,29.965,57.6565,2.0052
71.4286,37.7551,67.741,3.4845
85.0,25.5102,67.786,3.1486
33.2874,8.9628,59.2855,1.5201
27.6172,13.4581,58.6228,1.6479
9.3878,13.2653,55.1876,1.2892
32.8677,10.4845,59.3997,1.5887
71.9657,30.1575,67.0372,3.1608
44.9366,42.6892,64.4127,3.077
22.3368,28.4478,59.0125,2.1256
65.0214,24.1066,65.5363,2.7824
57.657,0.0677,61.9686,1.3545
23.0544,27.4455,59.1128,2.1148
22.9592,5.102,57.028,1.1627
64.5652,11.2329,64.0643,2.0919
28.169,37.4685,60.9927,2.5334
51.18,13.2318,62.4376,2.0218
6.7702,32.2373,56.013,1.8724
18.0673,36.1033,58.8467,2.2563
31.0718,46.7742,62.4314,2.8254
67.6571,42.9012,67.7707,3.5724
44.2857,25.5102,62.7558,2.4876
67.811,47.2875,68.2244,3.6925
1.6004,17.2903,53.7716,1.2693
78.9893,5.5756,64.8895,1.9214
30.7143,32.6531,61.0532,2.4519
23.7246,8.7324,57.59,1.3634
45.6487,1.9465,60.6285,1.3027
79.1837,37.7551,68.5592,3.6097
83.7299,49.5166,70.4748,4.1207
-5.7042,31.0646,53.1381,1.5294
37.3343,49.6257,63.8147,3.0544
22.9592,1.0204,56.752,0.9473
71.4286,40.8163,68.1437,3.5904
71.9948,6.146,64.3425,1.8779
43.1666,0.5406,60.1404,1.2034
27.7077,10.7348,58.4391,1.506
28.7755,16.3265,59.1958,1.797
40.4082,24.4898,61.9003,2.3531
48.9126,40.0002,64.829,3.0933
38.6094,46.6355,63.7892,3.0091
25.1651,7.0401,57.6709,1.2955
30.0186,6.9994,58.5253,1.3786
27.4752,47.0252,61.7515,2.7393
46.5616,12.075,61.668,1.8836
73.3673,22.449,66.4056,2.8317
81.1224,7.1429,65.3696,2.0471
26.9742,48.6539,61.896,2.7375
60.0633,46.9784,67.2817,3.5201
-0.7682,3.1102,52.071,0.6422
83.0612,27.551,67.8209,3.2236
7.449,33.6735,56.3834,1.9183
46.2245,19.3878,62.3848,2.2487
83.0612,25.5102,67.6374,3.1396
23.3176,31.1999,59.5881,2.2456
52.0408,1.0204,61.3513,1.3385
63.7875,1.1973,62.9211,1.4759
5.5102,50.0,57.3147,2.165
7.6249,28.8946,55.9904,1.8009
56.7342,16.3397,63.5851,2.2696
63.6735,45.9184,67.6223,3.5888
34.5918,8.1633,59.5238,1.491
11.3385,10.8166,55.3747,1.2217
-2.2449,38.7755,54.7157,1.785
11.4051,4.0787,54.7339,0.9233
9.941,45.3919,57.9259,2.2391
6.816,45.7274,57.2851,2.1612
19.0816,31.6327,58.5521,2.1388
8.1153,3.8486,54.0001,0.8313
65.6122,16.3265,64.7399,2.4088
-10.0,10.2041,50.5231,0.7493
69.4898,2.0408,63.5491,1.5993
42.3469,27.551,62.5795,2.5367
82.0434,33.3934,68.3406,3.4786
75.3061,42.8571,68.7346,3.732
63.6735,22.449,65.0827,2.6959
74.3319,49.2429,69.2703,3.9174
61.7347,35.7143,66.2691,3.2004
59.1779,29.1595,65.2242,2.8986
-10.0,11.2245,50.5436,0.7933
24.6364,48.2916,61.2487,2.6874
26.8367,40.8163,61.1366,2.578
83.0612,18.3673,66.7927,2.756
-7.0142,31.4779,52.7599,1.4953
52.0408,10.2041,62.3534,1.8585
46.2245,36.7347,64.0698,2.9379
21.2231,42.4213,60.1075,2.4815
27.1949,16.7686,58.9479,1.7837
7.1928,9.0889,54.2744,1.0699
-6.1224,32.6531,53.1371,1.5416
65.6122,12.2449,64.2425,2.1646
47.3606,32.2767,63.8902,2.7959
22.9592,19.3878,58.3172,1.8233
8.4891,38.3264,56.9936,2.0604
75.2255,15.5932,65.7371,2.495
53.9796,33.6735,64.9605,2.9791
-7.7018,45.3521,53.6937,1.7199
71.4286,46.9388,68.6992,3.7783
-0.3061,3.0612,52.1476,0.6337
61.7347,50.0,67.7441,3.6587
41.3754,15.646,61.2752,1.9991
65.6122,21.4286,65.3301,2.6695
12.9953,20.8252,56.4677,1.6794
68.6161,33.7831,66.9588,3.2625
63.6735,5.102,63.2243,1.7283
48.1633,18.3673,62.5012,2.2298
66.7977,41.7072,67.5314,3.5216
