Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
40.74,0.25,78.128,1.4776
64.1,14.97,107.968,1.6495
57.66,0.56,95.013,1.1983
44.52,0.28,81.627,1.4453
65.72,40.15,139.389,3.5854
65.31,0.31,101.547,1.0116
22.76,0.17,51.685,1.6708
39.52,0.62,74.862,1.4345
76.52,47.46,144.986,3.6672
57.4,0.56,94.039,1.1898
26.17,26.53,85.61,2.9052
21.32,12.91,63.347,2.1894
60.63,35.06,129.072,3.2762
55.07,12.08,106.866,1.8805
41.49,23.89,100.007,2.6644
31.18,41.79,108.469,3.9146
43.01,36.09,114.002,3.3833
69.82,48.52,149.833,4.2694
73.74,6.41,106.32,0.9812
32.86,40.84,112.777,4.0126
53.42,44.56,134.972,4.1589
46.62,44.36,128.495,4.1687
71.51,22.98,123.941,2.1777
64.5,29.09,124.858,2.6962
56.05,9.19,104.697,1.7403
22.59,17.8,68.46,2.3649
34.59,37.03,107.017,3.6259
63.9,0.45,99.512,1.0478
27.12,22.51,79.925,2.5768
46.8,31.45,112.649,3.0334
29.17,0.14,62.165,1.6258
33.48,0.23,69.099,1.4876
76.56,8.5,110.138,1.0169
59.57,9.62,105.137,1.5847
74.37,24.53,123.726,2.0686
23.72,31.35,83.476,3.0354
45.04,0.99,83.94,1.4173
40.58,13.68,93.825,2.1772
70.17,21.65,116.877,1.834
64.94,36.52,129.629,3.1009
67.52,46.26,143.624,3.9656
67.53,20.54,117.078,1.9892
23.94,24.53,77.951,2.653
41.04,0.34,77.529,1.4643
61.65,32.69,126.804,2.8831
61.5,33.76,125.949,3.0218
36.72,15.26,86.724,2.2162
65.25,19.33,112.933,1.9037
24.13,45.37,102.657,4.1063
60.04,33.6,129.567,3.2005
43.87,9.72,93.412,1.9928
58.73,3.54,101.505,1.3598
36.44,40.18,112.84,3.8192
79.42,30.11,133.264,2.256
53.33,26.51,109.325,2.4589
60.59,0.39,100.559,1.1869
26.03,41.39,104.818,4.0658
26.8,45.53,103.18,3.9995
30.21,48.44,114.549,4.4339
77.47,32.69,137.018,2.6081
26.95,0.98,62.009,1.7043
76.83,0.72,110.773,0.7849
27.82,33.49,99.11,3.3328
54.24,48.31,141.638,4.7052
44.15,37.7,117.177,3.5078
73.46,34.04,137.785,2.9381
40.34,0.23,74.871,1.4019
24.18,0.88,55.82,1.7483
20.61,0.19,41.935,1.6876
61.17,38.38,132.403,3.4523
38.43,38.76,110.82,3.523
27.73,30.4,91.927,3.1247
27.62,0.48,62.576,1.6574
50.21,46.94,134.28,4.3521
79.08,31.59,137.196,2.5704
58.01,0.47,92.58,1.1391
44.68,24.76,107.83,2.7547
25.52,9.36,66.402,1.9862
33.27,0.51,68.467,1.6117
39.42,0.73,74.614,1.4795
77.73,0.16,103.375,0.548
29.98,36.09,104.455,3.6776
42.19,9.27,90.507,1.9135
64.25,31.81,127.311,2.9022
50.47,41.54,129.863,3.8526
66.84,30.84,127.148,2.5072
56.91,0.1,94.157,1.1915
59.07,0.38,96.113,1.1567
62.59,38.17,135.706,3.3681
71.15,2.34,102.731,0.8607
30.25,0.25,64.578,1.7202
29.51,38.75,107.619,3.8262
62.4,31.71,116.286,2.5616
42.88,43.94,121.64,3.9755
53.95,6.2,101.517,1.5634
78.41,0.84,106.711,0.6338
26.37,32.43,92.954,3.2383
75.71,33.77,136.791,2.723
49.02,42.44,127.071,3.9139
45.66,49.15,132.888,4.6436
43.03,0.11,77.516,1.3802
35.48,0.64,72.225,1.5387
69.38,30.33,130.201,2.6797
40.89,49.32,126.347,4.3652
58.34,37.98,128.092,3.2282
69.87,38.89,137.246,3.2893
68.78,42.3,141.086,3.6329
68.25,29.17,126.14,2.5148
21.97,47.79,98.787,4.0058
37.37,47.58,117.846,4.19
58.68,12.92,109.208,1.833
25.22,41.42,103.319,3.8284
48.3,17.29,104.928,2.2465
30.71,45.61,104.955,3.9799
32.55,30.47,106.94,3.5123
31.36,44.61,111.644,4.1043
37.56,35.15,108.559,3.4741
55.38,43.75,138.521,4.0232
46.79,0.53,83.317,1.3811
34.25,41.63,111.993,3.8582
36.89,37.15,109.976,3.5938
30.11,32.68,101.043,3.3664
76.44,39.0,141.308,3.1841
78.38,25.1,121.504,1.7532
22.68,36.44,94.655,3.6262
69.78,48.57,143.32,3.9002
64.98,31.88,124.206,2.6851
57.75,35.89,126.491,3.2366
28.04,45.15,104.984,3.9592
38.54,37.6,110.895,3.5511
29.31,0.04,65.255,1.6689
51.39,0.36,89.671,1.3169
46.25,0.43,84.285,1.4018
55.15,0.38,92.042,1.2359
54.27,38.52,127.584,3.6158
26.63,3.7,64.169,1.7873
30.43,0.1,62.791,1.6199
46.92,0.91,85.33,1.3733
51.2,0.0,84.806,1.2282
72.46,38.53,143.381,3.3956
79.73,44.01,144.296,3.1573
68.59,0.54,102.178,0.9159
71.61,0.73,102.696,0.806
54.41,32.7,118.404,2.9302
31.76,30.46,103.42,3.4153
46.47,42.39,126.364,3.9539
28.6,29.59,90.27,2.9516
53.22,0.83,95.124,1.3672
61.6,31.73,126.79,2.9691
35.74,35.59,107.659,3.4709
55.54,0.99,94.062,1.2884
77.2,11.54,112.168,1.1418
55.8,45.72,145.596,4.3803
52.79,14.57,105.231,2.0025
60.11,30.1,121.445,2.712
33.63,0.66,68.842,1.6029
65.66,0.19,96.193,0.848
29.69,30.03,100.823,3.477
68.87,0.85,99.853,0.8733
74.07,46.34,145.776,3.7349
64.85,0.53,96.415,0.9618
76.5,13.2,112.323,1.2706
26.11,0.59,60.143,1.7456
55.06,0.05,89.677,1.1864
54.7,3.65,98.207,1.457
76.0,42.14,142.625,3.3015
78.46,0.3,109.211,0.6641
62.91,10.63,111.737,1.6384
44.17,12.19,96.183,2.0287
47.56,35.53,117.219,3.2398
58.03,44.33,138.317,4.068
42.07,0.71,79.111,1.4139
42.83,0.55,78.706,1.4292
65.71,32.28,128.314,2.8218
20.73,29.0,73.965,2.8295
43.89,42.03,121.266,3.8527
52.45,31.63,119.762,3.2586
62.54,0.83,99.898,1.1382
65.95,48.6,145.707,4.1161
54.64,39.9,131.126,3.7515
78.49,32.16,135.603,2.4801
50.12,34.74,119.408,3.2054
23.12,43.72,97.655,3.7942
44.33,26.46,111.885,2.9829
29.0,0.43,61.277,1.6043
69.91,44.63,143.022,3.8002
58.91,11.49,108.719,1.8106
41.78,15.46,95.464,2.2869
51.96,0.18,89.783,1.2647
41.18,6.25,83.179,1.7281
30.24,17.24,79.838,2.3522
48.25,42.93,130.722,4.0962
62.22,5.88,104.682,1.3515
69.35,0.27,97.709,0.8117
20.73,0.74,44.124,1.7006
45.71,28.0,112.593,3.0144
35.65,30.13,105.807,3.1829
38.33,1.0,75.532,1.5042
64.98,46.24,147.996,4.2178
33.84,47.79,113.775,4.2268
22.94,37.53,96.147,3.5788
57.68,36.88,128.281,3.3592
56.55,43.89,134.767,3.8339
39.72,46.44,119.858,4.0955
69.94,39.18,135.556,3.2251
70.53,16.27,118.242,1.7373
40.5,40.92,117.491,3.8158
73.65,0.8,102.974,0.7273
24.23,31.69,86.737,3.0581
23.07,36.88,91.685,3.4506
33.39,48.79,111.534,4.2512
34.35,45.41,110.132,4.0498
75.4,43.95,143.588,3.4242
46.84,49.42,133.857,4.5145
35.5,48.31,116.1,4.3074
35.72,47.25,116.923,4.2002
66.33,48.76,150.0,4.3675
49.55,0.47,86.035,1.3457
54.38,25.83,113.495,2.6117
77.62,48.23,148.29,3.7588
77.27,47.55,147.52,3.6048
42.07,43.38,118.203,3.9148
34.12,41.27,109.888,3.9116
71.55,46.74,146.211,3.8554
30.51,7.31,68.436,1.8874
56.7,0.23,95.613,1.2578
57.28,11.36,110.586,1.9485
20.64,23.08,67.58,2.5446
43.63,0.24,79.609,1.4201
64.25,21.56,116.557,2.1672
74.69,36.61,138.069,2.9828
30.27,45.14,109.431,4.072
69.93,0.06,102.894,0.8559
23.17,4.57,57.108,1.86
26.45,47.06,107.533,4.1558
77.43,12.93,109.479,1.0933
60.64,43.58,141.079,4.1287
27.01,45.99,105.105,3.9247
66.8,37.52,135.061,3.3387
75.04,40.88,146.239,3.5308
58.25,1.0,97.018,1.206
72.23,17.84,112.586,1.5577
41.91,43.56,116.855,3.8566
38.62,0.61,73.012,1.5134
77.13,5.93,110.529,0.939
70.59,35.55,136.787,2.9664
66.52,1.91,101.327,1.0271
61.8,0.76,96.408,1.0578
37.75,20.05,98.908,2.6191
71.86,30.84,129.72,2.5095
39.13,0.46,78.716,1.6131
76.58,41.66,143.723,3.377
40.05,0.69,78.83,1.5095
63.34,47.97,139.133,3.9096
33.6,0.95,66.472,1.543
72.95,30.79,126.846,2.4172
50.32,0.16,88.89,1.3366
76.68,28.39,132.342,2.3885
20.88,12.53,61.023,2.193
68.69,32.24,128.588,2.7525
59.88,31.87,120.35,2.7969
58.24,32.98,117.668,2.717
23.0,20.72,71.603,2.4722
55.72,0.05,92.942,1.2297
24.54,24.8,77.971,2.6773
62.37,41.7,133.078,3.5698
67.11,14.57,114.889,1.6967
73.85,33.61,134.094,2.667
52.71,39.74,128.758,3.7082
34.81,8.57,74.407,1.8354
67.31,0.51,101.3,0.9321
75.96,30.85,133.289,2.4787
51.65,44.8,134.752,4.156
60.32,32.34,124.565,2.993
31.33,40.86,108.92,3.8737
58.97,26.76,113.944,2.4936
40.22,41.13,115.938,3.9194
53.47,0.92,91.831,1.288
45.69,0.16,82.006,1.3425
33.61,38.97,108.332,3.5565
65.82,20.13,111.776,1.7998
27.56,28.96,88.996,2.9024
68.6,16.03,109.099,1.5799
52.89,9.42,103.204,1.8141
21.95,34.4,85.509,3.2734
70.33,0.76,104.407,0.8598
66.62,45.64,144.204,3.8892
68.4,11.0,106.214,1.3417
34.64,0.55,68.353,1.5492
41.52,6.94,85.868,1.7688
58.57,18.6,110.829,2.0978
79.13,46.09,145.82,3.5813
35.91,0.02,71.529,1.5302
29.2,0.79,64.81,1.6856
50.5,0.43,87.88,1.3154
25.0,30.93,86.438,3.2085
64.74,0.7,103.211,1.0438
75.75,17.62,114.907,1.473
54.96,10.26,101.963,1.7188
42.79,26.77,106.05,2.8724
60.36,0.22,96.343,1.0866
60.8,45.19,144.095,4.2374
74.43,47.94,145.905,3.8375
54.99,16.13,107.796,2.1826
48.34,8.72,93.974,1.7722
20.14,41.06,91.015,3.6314
60.56,20.56,110.939,2.0424
39.98,49.91,126.008,4.5511
71.3,19.01,120.087,1.7652
53.74,0.07,91.332,1.2392
25.43,39.95,96.048,3.6796
32.02,19.96,85.984,2.4167
68.66,48.89,144.866,4.1473
29.6,0.72,63.14,1.6562
73.84,19.88,118.357,1.6789
57.67,0.14,94.46,1.1599
59.74,12.86,108.344,1.8321
58.47,30.32,117.98,2.7411
20.35,31.83,79.71,3.0667
47.9,24.09,116.193,2.8547
36.86,2.73,73.685,1.6038
26.58,42.73,104.648,3.9527
31.28,0.9,67.212,1.5809
27.18,30.85,92.672,3.2971
73.25,48.94,143.553,3.7917
54.84,42.07,128.989,3.7538
77.59,21.12,117.38,1.5589
29.97,41.28,107.318,3.8485
75.23,31.41,131.048,2.4563
48.54,9.09,91.788,1.6416
23.99,10.83,66.122,2.2037
35.28,45.95,114.337,4.0284
70.13,37.47,140.257,3.2229
55.83,34.72,124.154,3.1714
46.45,42.75,120.458,3.8711
48.27,0.47,82.705,1.2953
29.5,47.39,107.887,4.0585
20.71,45.89,96.144,4.1089
72.4,34.54,138.018,3.018
52.28,1.86,91.671,1.3715
37.78,26.95,106.307,3.1039
23.01,18.66,67.486,2.454
35.56,0.45,72.411,1.6436
60.44,5.67,105.328,1.4315
38.08,0.78,69.797,1.4916
65.99,17.57,116.652,1.9176
23.03,8.23,61.999,2.0312
65.1,44.46,142.785,3.8081
70.89,15.48,111.255,1.4798
40.85,0.91,79.14,1.489
49.85,19.07,104.71,2.3049
39.96,45.23,122.11,4.3201
63.34,0.86,101.259,1.0608
60.34,19.22,109.151,1.9733
36.62,7.57,81.56,1.9237
41.94,20.33,103.79,2.5889
32.08,38.5,107.781,3.7933
43.98,37.66,111.149,3.3557
52.98,44.81,138.543,4.3749
71.75,47.66,143.211,3.7606
62.13,42.22,140.799,3.8017
25.44,38.09,96.298,3.4974
64.57,40.75,136.471,3.584
45.49,34.02,115.255,3.2927
31.17,48.69,114.299,4.3986
23.92,35.71,90.122,3.3276
55.47,40.1,134.828,3.8363
62.73,39.15,139.061,3.7364
51.31,33.83,116.247,3.0509
33.47,0.21,70.617,1.571
66.27,30.99,122.006,2.5658
53.41,0.01,89.527,1.2175
60.61,30.0,122.377,2.7517
39.74,48.29,121.853,4.4884
27.03,9.51,68.592,2.0153
61.59,44.51,140.425,4.0299
74.47,35.45,137.014,2.8105
64.92,4.01,106.071,1.2375
64.14,0.69,99.554,1.048
36.78,34.39,108.387,3.3164
64.51,12.24,112.909,1.6907
28.85,42.39,107.828,4.0203
74.61,39.09,143.541,3.2857
69.59,0.2,100.867,0.8564
50.04,39.3,125.607,3.7157
21.15,5.51,53.507,1.9412
20.28,0.06,40.426,1.6278
21.91,42.36,95.884,3.8493
69.52,43.07,138.863,3.506
40.05,0.13,75.988,1.4355
72.82,40.45,143.084,3.4734
48.25,36.97,114.736,3.4105
60.3,43.62,135.718,3.8211
76.16,40.63,140.511,3.1839
73.7,36.39,136.822,2.9497
60.64,32.02,124.611,2.8617
66.37,25.47,119.123,2.1515
35.52,0.98,70.702,1.5359
59.71,36.83,134.33,3.409
24.53,47.08,101.543,4.2411
27.52,35.94,101.256,3.5935
73.08,7.17,107.92,1.0513
63.52,33.22,127.469,2.9781
58.92,48.22,140.626,4.2125
75.55,48.85,150.0,3.8957
28.19,0.66,62.55,1.6826
20.92,42.43,93.61,3.8754
31.96,49.53,114.851,4.4763
25.48,31.08,86.249,3.0567
61.4,27.7,117.111,2.4597
27.28,0.66,61.84,1.7153
31.95,16.14,81.188,2.2722
64.45,36.64,131.226,3.0952
74.11,47.56,145.147,3.7517
47.55,0.65,85.924,1.3584
54.22,33.8,119.784,3.0784
43.72,23.69,110.24,2.8074
67.35,0.99,99.512,0.9661
73.92,39.47,137.35,3.079
59.05,30.19,126.008,2.8708
73.41,10.77,109.663,1.1931
41.61,44.05,116.959,3.9325
65.8,31.2,122.321,2.653
47.27,0.77,86.157,1.3897
47.43,48.08,132.296,4.3209
28.47,6.41,67.439,1.9049
27.57,36.83,100.64,3.5066
69.48,45.91,148.024,3.9954
47.87,46.79,131.979,4.3494
21.69,37.27,92.41,3.5633
36.15,29.74,105.617,3.2401
59.66,42.76,140.459,3.9678
30.62,6.72,71.416,1.8672
70.29,0.41,103.069,0.863
45.87,12.48,98.199,2.0562
75.94,33.2,136.931,2.7219
32.3,38.8,108.274,3.7915
75.48,30.36,130.263,2.4271
50.9,40.58,127.262,3.8007
79.5,36.67,142.849,2.9473
70.95,21.23,124.547,1.9932
47.81,47.61,135.199,4.5639
47.24,33.8,119.886,3.4123
72.97,13.92,111.496,1.3777
56.75,0.25,95.264,1.2007
55.59,0.97,97.246,1.3056
39.51,0.61,73.45,1.4355
34.24,47.02,113.432,4.2215
29.0,0.01,66.256,1.7332
68.5,0.34,99.682,0.8537
64.95,41.68,135.862,3.5938
50.29,31.0,119.759,3.1473
65.33,44.81,145.765,4.0701
64.16,44.35,142.801,3.9657
27.04,0.9,61.761,1.7395
60.99,0.86,97.518,1.126
57.75,41.48,135.067,3.9968
28.06,0.98,64.805,1.6988
41.78,0.54,77.981,1.464
55.72,41.84,140.48,4.1258
77.45,11.33,109.748,1.0354
52.25,43.9,132.856,4.0839
53.82,33.93,120.211,3.1197
53.61,49.73,136.465,4.6949
35.49,0.82,70.819,1.5518
46.34,49.82,135.212,4.6203
43.45,0.25,80.019,1.4259
58.27,12.28,109.73,1.7758
48.51,1.61,87.721,1.4097
36.88,38.78,112.95,3.745
26.06,0.57,59.762,1.7384
23.32,49.43,109.592,4.6633
69.37,33.34,136.384,2.9712
59.14,0.05,96.137,1.1354
58.54,49.14,140.25,4.2844
25.48,32.73,90.455,3.1464
78.27,49.51,148.298,3.7965
67.65,0.09,102.348,0.9173
48.55,42.35,127.844,3.9405
69.97,20.99,117.144,1.8301
34.13,33.32,105.724,3.4394
63.35,0.58,97.72,1.0617
72.9,13.16,113.149,1.3437
75.48,0.39,107.65,0.7288
70.65,44.43,146.441,3.8246
68.64,49.6,147.586,4.2241
62.17,30.3,125.011,2.7981
63.24,44.93,139.824,3.8848
39.96,36.51,110.65,3.4308
73.96,42.32,140.166,3.3375
75.6,0.9,105.556,0.7381
52.8,3.01,92.779,1.3366
70.65,15.96,116.125,1.6301
45.45,0.83,81.519,1.392
44.33,37.08,112.9,3.3006
79.18,42.5,149.031,3.5629
57.34,14.95,107.563,1.8921
27.85,0.82,63.232,1.7054
36.65,41.27,113.227,3.8971
21.35,40.75,89.492,3.5405
44.56,0.44,82.067,1.3677
72.45,0.68,106.069,0.8428
20.33,0.26,43.377,1.7257
34.33,32.38,104.536,3.2985
43.05,0.11,78.569,1.379
49.19,30.74,113.875,3.024
55.67,0.89,94.047,1.2428
43.91,39.69,112.827,3.4341
29.98,0.56,65.708,1.6701
42.01,47.34,121.241,4.2464
78.43,6.92,111.408,0.9635
34.87,32.32,101.851,3.2575
68.15,49.25,138.173,3.8864
35.57,28.71,105.556,3.1517
50.47,10.44,99.748,1.8113
26.87,46.18,104.848,4.1116
68.47,0.61,106.065,1.0052
34.52,16.24,87.684,2.2778
33.99,36.26,108.659,3.6016
47.8,43.55,127.206,4.061
61.82,12.32,113.64,1.8283
30.23,34.02,100.846,3.4487
28.99,38.35,107.315,3.8685
78.56,41.8,143.988,3.1978
73.71,0.74,102.528,0.7217
31.84,46.49,111.524,4.0808
38.18,15.69,93.486,2.4037
33.25,24.21,94.347,2.7846
66.58,0.55,100.089,0.9444
32.63,14.6,81.235,2.1589
40.35,42.59,117.957,4.1652
34.51,28.12,99.654,2.9499
43.16,30.33,112.396,3.1306
42.0,35.92,110.985,3.378
37.76,48.51,118.788,4.3615
42.86,12.56,97.552,2.1949
73.97,42.96,143.49,3.6057
42.13,0.65,79.784,1.4871
37.06,17.01,94.005,2.3649
60.35,0.42,96.979,1.1143
48.25,34.73,116.463,3.2629
57.72,47.8,141.556,4.5735
52.65,30.76,115.093,2.7853
57.61,35.22,123.359,3.1852
26.48,43.87,105.384,4.0805
65.92,32.84,128.606,2.8945
65.95,44.62,142.174,3.8727
47.44,42.33,128.139,3.9678
74.54,40.35,141.75,3.3163
78.49,35.99,140.105,2.8703
64.89,8.73,105.966,1.4102
33.01,36.72,107.623,3.6317
64.5,30.26,125.479,2.6668
46.6,47.63,135.128,4.4703
38.68,0.97,73.532,1.5166
32.77,34.79,104.494,3.4928
43.59,24.22,108.594,2.7509
46.54,36.12,117.632,3.3742
73.55,33.68,132.066,2.64
50.16,0.33,88.427,1.2919
22.69,46.86,97.379,3.9397
24.11,22.99,76.07,2.5439
71.81,38.98,137.881,3.1543
66.66,38.98,142.618,3.5632
45.78,43.58,121.784,3.764
50.58,43.46,134.781,4.4002
43.91,46.93,127.494,4.4666
75.69,25.81,124.369,1.9827
72.92,0.67,104.987,0.8132
42.49,26.2,108.261,2.9297
37.97,34.94,106.177,3.3911
71.53,19.21,113.655,1.6165
47.82,40.01,124.13,3.84
59.3,46.08,135.736,3.9313
27.4,31.02,92.332,3.0689
74.73,32.51,140.638,2.9242
75.7,37.35,138.225,3.0222
55.79,4.6,100.204,1.5598
48.14,33.97,114.836,3.0853
37.83,39.1,112.905,3.7646
61.74,0.82,99.762,1.1264
66.91,23.16,119.179,2.1648
79.93,35.28,139.676,2.6408
78.0,35.17,143.53,2.8793
31.65,37.91,104.402,3.554
38.26,31.93,108.274,3.2786
51.94,42.69,131.943,3.957
73.42,24.69,119.922,1.9576
64.51,47.73,142.918,4.2072
61.03,3.18,101.366,1.2801
59.8,45.2,138.644,4.1737
47.48,2.53,92.342,1.5843
73.47,0.13,101.816,0.6896
55.58,43.6,137.096,4.2156
36.52,29.29,106.302,3.1506
39.7,35.64,110.606,3.4862
57.37,0.05,92.737,1.1733
30.65,0.98,65.862,1.6673
48.21,48.86,134.43,4.4225
58.07,0.87,94.007,1.1371
77.74,39.97,139.305,3.0812
25.01,3.25,59.522,1.7918
35.14,18.83,94.642,2.5651
39.15,35.42,111.668,3.5316
44.17,34.8,115.121,3.4179
49.88,45.28,133.192,4.2926
75.45,46.32,146.158,3.6572
40.51,0.41,77.032,1.4661
23.6,42.16,97.831,3.902
39.23,36.22,110.993,3.5168
61.44,41.47,138.863,3.7927
77.36,44.19,141.115,3.3412
42.87,42.34,127.417,4.202
66.22,41.59,139.777,3.5694
22.95,25.0,75.029,2.6284
32.97,40.99,112.512,3.8964
24.33,0.86,57.07,1.7284
39.47,34.1,109.727,3.431
41.61,0.68,77.698,1.4299
57.25,0.62,90.597,1.1187
55.97,17.78,108.042,2.0471
70.41,28.07,126.564,2.3845
23.94,37.04,94.592,3.4392
23.98,35.09,94.548,3.4688
44.77,48.31,130.45,4.4932
43.78,23.63,103.743,2.6554
62.61,48.59,145.68,4.4035
57.07,31.47,123.172,2.9149
26.41,0.12,60.812,1.743
68.16,20.04,114.322,1.836
34.44,0.06,70.381,1.5779
25.63,0.55,62.948,1.7763
62.44,12.35,108.845,1.6469
56.62,46.85,137.148,4.2167
56.69,40.9,131.442,3.7297
50.35,0.33,88.415,1.2778
26.83,42.69,101.888,3.8322
62.56,20.08,113.036,2.0129
33.07,13.03,80.342,2.1342
77.74,32.22,138.859,2.7294
63.44,0.54,103.073,1.1148
56.93,36.75,130.601,3.4455
60.37,5.97,99.826,1.3223
20.7,0.77,45.373,1.6812
38.37,47.03,122.335,4.3518
60.95,38.43,133.303,3.528
50.76,0.33,83.747,1.1928
20.54,27.36,70.573,2.7252
70.3,0.41,101.746,0.8071
28.74,36.46,99.604,3.4699
29.14,0.62,64.586,1.6672
66.68,17.45,110.598,1.7574
30.89,0.59,68.323,1.6676
52.24,0.7,89.698,1.2312
76.77,38.87,145.19,3.1087
66.88,39.55,132.965,3.237
67.85,0.47,100.629,0.9198
77.31,16.4,115.941,1.3879
27.61,24.14,83.001,2.6891
51.12,39.61,124.773,3.7053
51.06,45.7,133.475,4.1985
43.96,25.1,107.301,2.8274
78.19,0.3,108.974,0.654
35.98,49.62,120.948,4.4481
31.61,36.0,106.442,3.4921
50.16,3.87,93.31,1.5179
74.4,30.75,133.393,2.5577
33.97,31.77,104.5,3.3221
78.79,48.95,146.391,3.6407
67.14,44.5,142.937,3.7804
46.84,45.36,132.146,4.35
63.24,45.37,146.176,4.1003
72.13,0.02,103.083,0.8026
32.21,7.8,73.926,1.8814
73.73,32.51,132.909,2.6159
78.4,17.0,116.668,1.4155
61.98,40.53,135.146,3.5006
36.65,31.94,106.504,3.205
28.96,32.54,101.186,3.3554
20.3,0.03,41.151,1.6638
39.01,32.94,109.066,3.3329
57.54,31.95,116.778,2.798
25.91,48.39,105.767,4.4803
24.97,0.32,56.847,1.6249
43.03,0.88,77.541,1.4197
35.2,5.87,74.982,1.7393
60.55,8.46,105.019,1.5058
29.26,0.73,64.924,1.6609
52.8,31.65,117.531,2.9216
76.63,40.86,141.74,3.2971
42.98,35.73,112.15,3.4011
52.92,23.33,111.04,2.4692
47.98,34.52,119.043,3.4332
66.96,39.32,138.84,3.3553
35.61,0.06,69.596,1.4753
45.14,12.85,99.846,2.0393
71.07,0.31,105.595,0.8707
52.15,0.39,91.127,1.3161
71.76,49.71,148.321,4.1156
24.65,30.57,87.776,3.1159
45.33,15.67,105.586,2.3
26.26,43.71,106.304,4.1728
59.82,40.44,135.591,3.7226
69.01,32.98,133.882,2.9516
32.18,46.2,108.862,3.8918
40.89,20.19,98.102,2.4866
21.32,49.39,102.059,4.2319
75.8,30.08,131.865,2.3985
65.24,0.62,99.04,0.991
35.43,32.26,107.424,3.3787
25.88,0.57,57.575,1.6558
35.06,0.21,69.15,1.5315
44.21,0.51,79.108,1.337
55.0,0.22,89.212,1.1886
32.64,0.43,69.831,1.629
56.34,40.54,128.479,3.6535
47.2,41.05,121.814,3.692
57.23,6.3,103.251,1.531
72.79,14.58,114.5,1.4428
76.28,16.94,114.183,1.4142
36.32,12.06,85.084,2.0559
21.87,41.39,95.116,3.8309
36.2,43.2,117.615,4.094
60.35,29.93,121.761,2.6291
61.68,14.82,109.352,1.7655
50.08,8.24,96.926,1.6918
75.19,0.51,104.344,0.7032
20.56,44.14,93.663,3.7739
36.44,10.93,86.464,2.1223
58.96,18.39,110.571,2.0405
25.7,26.24,83.589,2.8151
38.27,36.37,113.711,3.6745
65.5,40.8,129.097,3.255
51.8,12.57,106.174,2.0256
47.69,0.71,84.872,1.3429
22.34,33.4,85.305,3.0855
26.34,49.11,105.223,4.1865
67.85,3.56,104.024,1.056
68.4,13.78,112.286,1.5626
59.72,43.93,142.187,4.1209
43.71,22.65,108.599,2.7861
57.73,49.73,146.629,4.6667
47.62,38.62,120.465,3.5622
47.58,38.73,118.92,3.5946
38.71,25.24,103.505,2.8959
52.51,34.05,118.236,3.0962
44.05,0.09,76.327,1.309
30.41,0.53,65.326,1.6218
34.61,37.57,107.399,3.525
21.08,32.06,78.623,2.9799
28.21,0.7,63.516,1.7216
55.0,0.91,93.514,1.2605
59.22,49.98,142.935,4.3625
55.09,40.16,128.831,3.7577
74.19,41.72,137.128,3.1728
55.55,33.72,121.17,2.9773
64.28,2.87,101.003,1.1123
27.13,0.52,62.006,1.7107
40.59,0.28,76.836,1.5158
42.81,47.75,129.479,4.4327
67.15,43.88,144.495,3.9687
71.69,13.75,111.653,1.4478
32.16,15.04,80.228,2.1771
37.84,29.0,104.697,3.0544
30.07,28.04,91.218,2.866
29.7,24.46,92.082,2.8527
34.93,1.65,70.755,1.5939
69.56,0.67,101.176,0.871
62.25,46.03,140.292,4.1243
76.86,43.12,142.408,3.2534
61.87,19.73,112.32,1.9398
23.1,0.91,54.102,1.7387
70.84,10.65,109.146,1.2902
54.8,44.28,127.421,3.7673
62.14,38.84,133.659,3.4286
22.59,0.08,49.94,1.6903
24.47,0.5,55.821,1.7595
72.29,36.9,136.624,3.0459
51.14,0.31,88.369,1.2832
24.26,47.99,104.852,4.2366
69.53,37.72,137.426,3.2048
29.27,31.69,99.09,3.4282
77.69,47.4,145.418,3.5652
64.43,32.0,125.217,2.757
64.78,43.93,145.89,4.033
21.26,37.49,88.236,3.526
54.34,37.55,128.936,3.7024
50.42,19.68,110.185,2.4458
31.63,17.11,83.664,2.3645
72.04,0.85,106.676,0.8846
59.9,20.92,107.932,1.9152
30.86,0.24,66.682,1.6672
58.36,37.53,129.38,3.4075
72.68,25.06,127.563,2.2389
65.15,6.49,108.258,1.3406
39.51,0.48,73.44,1.438
72.41,0.13,104.351,0.7932
31.14,22.29,89.803,2.7359
50.35,0.82,88.884,1.3358
31.12,14.7,77.307,2.2585
27.61,35.84,100.677,3.6049
37.18,33.84,107.674,3.276
46.63,44.95,129.089,4.2112
77.81,24.55,122.688,1.8022
55.48,0.89,92.319,1.1694
72.48,0.02,106.462,0.8647
51.54,0.78,87.371,1.2881
50.13,48.93,135.542,4.5716
40.91,48.15,125.076,4.4499
27.82,42.2,103.519,3.7722
76.74,16.43,113.69,1.3285
27.65,41.59,104.732,3.9791
49.05,38.58,118.537,3.3548
53.17,39.33,125.444,3.366
50.57,0.19,90.088,1.3393
64.37,36.67,134.233,3.2736
21.76,35.94,85.746,3.3144
23.9,0.88,55.812,1.7603
73.16,0.37,105.995,0.8222
52.95,44.49,137.451,4.3049
28.14,38.09,102.618,3.7843
23.07,33.38,88.547,3.1726
68.49,0.49,96.991,0.8191
36.48,18.73,91.997,2.4639
54.06,27.69,114.601,2.616
61.65,0.48,98.756,1.0753
